A,B,C,D,E,F,G,H
16,48,45,180,44,96,1325088,4544
67,201,949,3796,34,19,1040157,94934
15,45,91,364,15,11,454533,9115
97,291,404,1616,9,98,299394,40409
0,0,766,3064,62,57,1860171,76662
17,51,758,3032,67,98,2015394,75867
22,66,124,496,27,29,816687,12427
44,132,796,3184,57,32,1723296,79657
2,6,183,732,84,95,2520885,18384
82,246,825,3300,62,65,1884795,82562
65,195,444,1776,14,0,439500,44414
33,99,146,584,49,95,1480185,14649
10,30,431,1724,3,44,93132,43103
24,72,68,272,24,82,727446,6824
13,39,39,156,99,55,2974065,3999
17,51,85,340,23,62,695286,8523
36,108,315,1260,72,84,2171052,31572
22,66,482,1928,55,85,1656855,48255
13,39,406,1624,19,30,573990,40619
5,15,631,2524,45,38,1351614,63145
8,24,426,1704,1,85,32655,42601
63,189,286,1144,76,82,2299146,28676
45,135,642,2568,96,77,2893731,64296
4,12,197,788,20,14,601242,19720
6,18,877,3508,57,11,1711833,87757
73,219,252,1008,22,19,681957,25222
43,129,363,1452,38,50,1153050,36338
64,192,421,1684,74,85,2239455,42174
10,30,778,3112,2,32,63096,77802
64,192,648,2592,19,41,589323,64819
82,246,356,1424,27,62,834786,35627
80,240,678,2712,74,25,2244075,67874
71,213,9,36,20,7,621321,920
35,105,194,776,38,13,1150539,19438
2,6,482,1928,27,95,810885,48227
34,102,235,940,91,73,2740419,23591
36,108,664,2656,77,8,2320824,66477
6,18,633,2532,72,6,2161818,63372
57,171,493,1972,60,18,1817154,49360
98,294,873,3492,7,17,239451,87307
53,159,835,3340,62,44,1876032,83562
76,228,367,1468,18,64,562992,36718
74,222,46,184,11,36,352308,4611
92,276,275,1100,6,24,207672,27506
41,123,614,2456,16,93,492579,61416
62,186,397,1588,34,19,1038657,39734
70,210,273,1092,85,29,2571087,27385
16,48,339,1356,41,19,1234857,33941
33,99,173,692,28,44,850032,17328
92,276,640,2560,28,76,867828,64028
64,192,509,2036,91,99,2749497,50991
1,3,876,3504,77,68,2310504,87677
20,60,95,380,78,85,2346255,9578
11,33,827,3308,59,31,1773393,82759
42,126,602,2408,83,39,2502717,60283
12,36,812,3248,6,78,183834,81206
23,69,942,3768,65,35,1957005,94265
91,273,238,952,59,78,1797534,23859
71,213,99,396,24,69,741507,9924
16,48,719,2876,19,76,575028,71919
94,282,667,2668,57,26,1738278,66757
8,24,934,3736,56,21,1682463,93456
30,90,581,2324,14,1,429003,58114
22,66,585,2340,94,63,2826789,58594
78,234,664,2656,40,13,1223439,66440
53,159,358,1432,22,96,676188,35822
2,6,830,3320,31,7,930621,83031
62,186,603,2412,77,41,2328723,60377
33,99,997,3988,87,60,2620080,99787
21,63,31,124,59,65,1776495,3159
60,180,329,1316,50,95,1518285,32950
98,294,665,2660,30,6,929418,66530
16,48,919,3676,93,93,2795079,91993
4,12,139,556,74,93,2221479,13974
64,192,922,3688,44,40,1339320,92244
83,249,458,1832,30,68,925104,45830
38,114,207,828,83,5,2501415,20783
54,162,847,3388,46,41,1396323,84746
81,243,302,1208,32,99,984597,30232
19,57,809,3236,44,98,1325994,80944
22,66,351,1404,0,62,6786,35100
37,111,625,2500,24,11,731133,62524
75,225,612,2448,35,42,1072626,61235
64,192,772,3088,44,88,1339464,77244
95,285,378,1512,43,71,1318713,37843
73,219,599,2396,83,63,2512089,59983
41,123,298,1192,20,30,612390,29820
72,216,874,3496,81,15,2451645,87481
84,252,613,2452,34,52,1045356,61334
88,264,74,296,58,96,1766688,7458
84,252,1,4,12,44,385332,112
72,216,721,2884,36,67,1101801,72136
98,294,256,1024,46,71,1409613,25646
17,51,370,1480,27,47,815241,37027
87,261,363,1452,97,44,2936232,36397
25,75,272,1088,6,49,187647,27206
18,54,490,1960,13,22,395466,49013
13,39,971,3884,40,58,1204074,97140
53,159,519,2076,49,8,1485924,51949
44,132,633,2532,34,6,1033218,63334
93,279,717,2868,87,14,2637942,71787
79,237,599,2396,93,63,2813889,59993
41,123,602,2408,37,30,1122390,60237
24,72,587,2348,70,24,2107272,58770
62,186,278,1112,92,56,2778768,27892
97,291,365,1460,80,68,2429304,36580
36,108,193,772,89,65,2680995,19389
89,267,6,24,65,16,1976748,665
63,189,191,764,44,5,1338915,19144
13,39,282,1128,6,31,183993,28206
57,171,964,3856,24,76,737328,96424
93,279,384,1536,60,8,1827924,38460
42,126,624,2496,86,96,2592888,62486
61,183,6,24,96,35,2898405,696
12,36,845,3380,69,76,2073828,84569
81,243,623,2492,36,78,1104534,62336
71,213,796,3184,64,59,1941477,79664
74,222,330,1320,28,62,862386,33028
55,165,714,2856,46,79,1396737,71446
76,228,15,60,71,64,2152992,1571
88,264,105,420,56,74,1706622,10556
99,297,640,2560,11,59,359877,64011
44,132,783,3132,12,64,373392,78312
95,285,837,3348,56,70,1708710,83756
32,96,179,716,88,96,2649888,17988
26,78,586,2344,31,9,937827,58631
78,234,16,64,76,9,2303427,1676
8,24,228,912,82,57,2462571,22882
96,288,488,1952,48,6,1468818,48848
81,243,871,3484,55,5,1674315,87155
21,63,189,756,95,68,2856504,18995
74,222,575,2300,73,90,2212470,57573
59,177,375,1500,85,42,2567826,37585
97,291,378,1512,97,45,2939235,37897
24,72,151,604,36,78,1087434,15136
99,297,488,1952,77,18,2339754,48877
3,9,733,2932,73,35,2191005,73373
59,177,117,468,26,14,797742,11726
47,141,235,940,12,66,374298,23512
54,162,584,2336,33,3,1006209,58433
18,54,849,3396,5,21,155463,84905
32,96,566,2264,87,59,2619777,56687
32,96,741,2964,50,56,1509768,74150
10,30,383,1532,5,20,153060,38305
76,228,681,2724,87,92,2633076,68187
58,174,127,508,43,2,1307406,12743
62,186,127,508,92,51,2778753,12792
25,75,85,340,58,97,1747791,8558
12,36,164,656,94,81,2823843,16494
85,255,140,560,99,32,2995596,14099
35,105,81,324,99,69,2980707,8199
58,174,137,548,78,26,2357478,13778
3,9,82,328,25,69,751107,8225
81,243,895,3580,77,92,2334576,89577
57,171,484,1936,39,17,1187151,48439
68,204,754,3016,32,80,980640,75432
76,228,129,516,95,37,2872911,12995
78,234,839,3356,86,25,2603475,83986
71,213,186,744,47,74,1431522,18647
29,87,676,2704,47,23,1418769,67647
72,216,338,1352,38,61,1161783,33838
9,27,675,2700,16,7,482721,67516
3,9,41,164,57,22,1710966,4157
89,267,260,1040,69,94,2096982,26069
73,219,356,1424,57,31,1731993,35657
5,15,872,3488,14,9,421527,87214
19,57,992,3968,30,16,905748,99230
67,201,22,88,83,45,2510235,2283
94,282,791,3164,55,67,1678401,79155
7,21,242,968,10,61,302283,24210
23,69,448,1792,63,67,1897101,44863
1,3,975,3900,41,18,1230354,97541
70,210,523,2092,33,97,1011291,52333
29,87,418,1672,60,20,1808760,41860
55,165,519,2076,37,60,1126680,51937
9,27,166,664,91,75,2732925,16691
34,102,962,3848,7,67,220401,96207
98,294,644,2576,20,42,629526,64420
59,177,402,1608,36,90,1097970,40236
30,90,471,1884,83,89,2499267,47183
11,33,667,2668,80,44,2403432,66780
70,210,148,592,29,5,891015,14829
36,108,433,1732,61,68,1841004,43361
92,276,114,456,58,68,1767804,11458
69,207,889,3556,81,36,2450808,88981
6,18,113,452,50,67,1502001,11350
87,261,632,2528,46,29,1406187,63246
44,132,584,2336,9,5,283215,58409
6,18,637,2548,70,78,2102034,63770
93,279,385,1540,92,69,2788107,38592
93,279,235,940,98,99,2968197,23598
51,153,808,3232,58,56,1755468,80858
13,39,935,3740,75,46,2254038,93575
67,201,78,312,9,50,290250,7809
10,30,529,2116,14,42,423126,52914
51,153,177,708,20,5,615315,17720
33,99,107,428,69,47,2080041,10769
43,129,745,2980,81,53,2443059,74581
63,189,781,3124,77,39,2329017,78177
15,45,816,3264,48,85,1444755,81648
13,39,938,3752,58,48,1744044,93858
52,156,438,1752,19,46,585738,43819
65,195,25,100,67,97,2029791,2567
14,42,619,2476,42,93,1264479,61942
81,243,925,3700,39,89,1194567,92539
8,24,24,96,69,2,2072406,2469
51,153,828,3312,88,91,2655573,82888
23,69,829,3316,41,8,1236924,82941
84,252,818,3272,50,93,1525479,81850
45,135,525,2100,66,58,1993674,52566
40,120,638,2552,98,50,2952150,63898
39,117,444,1776,79,83,2381949,44479
35,105,785,3140,4,2,130506,78504
25,75,331,1324,71,69,2137707,33171
53,159,513,2052,36,32,1095996,51336
73,219,786,3144,77,90,2332170,78677
42,126,158,632,48,1,1452603,15848
32,96,876,3504,57,57,1719771,87657
19,57,547,2188,47,98,1415994,54747
31,93,560,2240,95,7,2859321,56095
42,126,828,3312,29,10,882630,82829
31,93,336,1344,15,71,459513,33615
6,18,626,2504,47,98,1412094,62647
37,111,857,3428,27,24,821172,85727
73,219,624,2496,76,50,2302050,62476
57,171,554,2216,60,20,1817160,55460
31,93,367,1468,98,5,2949315,36798
27,81,165,660,39,57,1178271,16539
96,288,444,1776,25,28,778884,44425
15,45,589,2356,20,55,604665,58920
19,57,46,184,5,95,155985,4605
57,171,459,1836,86,89,2597367,45986
86,258,878,3512,82,2,2485806,87882
12,36,639,2556,78,50,2343750,63978
93,279,412,1648,94,19,2847957,41294
2,6,4,16,83,47,2490741,483
19,57,369,1476,97,28,2915784,36997
83,249,262,1048,84,45,2545035,26284
47,141,835,3340,50,73,1514319,83550
12,36,437,1748,9,92,273876,43709
33,99,122,488,26,37,790011,12226
53,159,513,2052,90,57,2716071,51390
19,57,59,236,52,61,1565883,5952
97,291,485,1940,82,51,2489253,48582
59,177,901,3604,19,53,587859,90119
51,153,129,516,27,68,825504,12927
43,129,937,3748,50,70,1513110,93750
4,12,31,124,54,26,1621278,3154
15,45,664,2656,26,54,784662,66426
45,135,777,3108,17,44,523632,77717
15,45,805,3220,6,23,184569,80506
1,3,497,1988,75,60,2250480,49775
61,183,897,3588,79,7,2388321,89779
30,90,268,1072,0,21,9063,26800
31,93,766,3064,23,5,699315,76623
66,198,22,88,72,98,2180094,2272
24,72,501,2004,64,57,1927371,50164
10,30,885,3540,51,83,1533249,88551
93,279,57,228,1,26,57978,5701
60,180,416,1664,55,30,1668090,41655
51,153,481,1924,43,99,1305597,48143
97,291,923,3692,69,25,2099175,92369
72,216,491,1964,83,52,2511756,49183
92,276,49,196,98,37,2967711,4998
90,270,764,3056,74,12,2247036,76474
22,66,398,1592,44,91,1326873,39844
86,258,315,1260,67,69,2036007,31567
4,12,275,1100,3,76,91428,27503
34,102,692,2768,43,60,1300380,69243
98,294,405,1620,98,54,2969562,40598
70,210,884,3536,45,50,1371150,88445
22,66,557,2228,49,62,1476786,55749
4,12,889,3556,44,97,1321491,88944
70,210,969,3876,54,57,1641171,96954
74,222,681,2724,7,50,232350,68107
51,153,265,1060,93,52,2805456,26593
11,33,159,636,12,6,363318,15912
33,99,678,2712,52,6,1569918,67852
79,237,729,2916,96,41,2903823,72996
32,96,931,3724,38,6,1149618,93138
17,51,936,3744,41,8,1235124,93641
2,6,24,96,83,18,2490654,2483
82,246,774,3096,79,73,2394819,77479
14,42,868,3472,19,20,574260,86819
17,51,402,1608,67,83,2015349,40267
46,138,220,880,14,65,433995,22014
60,180,401,1604,80,75,2418225,40180
39,117,471,1884,91,11,2741733,47191
44,132,341,1364,14,75,433425,34114
15,45,472,1888,83,10,2494530,47283
34,102,129,516,30,17,910251,12930
57,171,10,40,22,57,677271,1022
17,51,464,1856,86,88,2585364,46486
67,201,733,2932,44,26,1340178,73344
8,24,228,912,83,31,2492493,22883
11,33,953,3812,86,78,2583534,95386
45,135,196,784,65,95,1963785,19665
97,291,43,172,41,63,1259289,4341
79,237,996,3984,91,84,2753952,99691
85,255,463,1852,10,65,325695,46310
44,132,641,2564,33,71,1003413,64133
58,174,420,1680,29,15,887445,42029
38,114,191,764,34,87,1031661,19134
58,174,493,1972,77,51,2327553,49377
99,297,655,2620,16,31,509793,65516
81,243,493,1972,39,85,1194555,49339
38,114,312,1248,82,22,2471466,31282
18,54,272,1088,10,59,305577,27210
4,12,840,3360,63,17,1891251,84063
72,216,506,2024,72,7,2181621,50672
96,288,554,2216,20,30,628890,55420
63,189,837,3348,58,94,1759182,83758
49,147,414,1656,45,10,1364730,41445
96,288,65,260,18,77,569031,6518
14,42,846,3384,0,87,4461,84600
49,147,191,764,67,60,2024880,19167
15,45,967,3868,2,3,64509,96702
96,288,89,356,27,38,838914,8927
76,228,218,872,46,49,1402947,21846
38,114,644,2576,11,66,341598,64411
32,96,136,544,99,12,2979636,13699
97,291,419,1676,85,77,2579331,41985
28,84,365,1460,65,99,1958697,36565
25,75,148,592,78,22,2347566,14878
62,186,169,676,74,75,2238825,16974
12,36,625,2500,8,14,243642,62508
38,114,473,1892,94,75,2831625,47394
16,48,507,2028,80,92,2405076,50780
52,156,757,3028,34,23,1035669,75734
72,216,446,1784,76,32,2301696,44676
28,84,977,3908,32,71,968613,97732
85,255,416,1664,77,78,2335734,41677
87,261,253,1012,86,30,2606190,25386
68,204,973,3892,45,13,1370439,97345
92,276,147,588,81,67,2457801,14781
78,234,822,3288,10,27,323481,82210
29,87,870,3480,83,92,2498976,87083
20,60,533,2132,8,69,246207,53308
10,30,480,1920,6,44,183132,48006
47,141,650,2600,94,59,2834277,65094
83,249,56,224,16,49,505047,5616
84,252,605,2420,12,24,385272,60512
10,30,250,1000,83,67,2493201,25083
79,237,838,3352,27,51,833853,83827
24,72,289,1156,70,98,2107494,28970
8,24,732,2928,2,91,62673,73202
36,108,669,2676,66,5,1990815,66966
48,144,948,3792,6,35,194505,94806
0,0,817,3268,36,3,1080009,81736
40,120,771,3084,54,36,1632108,77154
92,276,545,2180,17,18,537654,54517
88,264,486,1944,68,28,2066484,48668
50,150,327,1308,0,99,15297,32700
86,258,446,1784,31,4,955812,44631
77,231,343,1372,1,95,53385,34301
52,156,613,2452,84,84,2535852,61384
7,21,277,1108,24,79,722337,27724
11,33,440,1760,98,0,2943300,44098
63,189,154,616,53,45,1609035,15453
16,48,784,3136,44,90,1325070,78444
67,201,480,1920,87,68,2630304,48087
69,207,558,2232,96,8,2900724,55896
6,18,801,3204,15,74,452022,80115
2,6,407,1628,75,58,2250774,40775
55,165,403,1612,86,48,2596644,40386
9,27,654,2616,36,21,1082763,65436
65,195,19,76,91,27,2749581,1991
87,261,319,1276,73,89,2216367,31973
57,171,500,2000,37,28,1127184,50037
5,15,545,2180,88,17,2641551,54588
31,93,273,1092,62,24,1869372,27362
47,141,360,1440,54,25,1634175,36054
64,192,214,856,5,48,169344,21405
67,201,358,1432,23,63,710289,35823
33,99,530,2120,95,11,2859933,53095
7,21,756,3024,36,41,1082223,75636
70,210,969,3876,2,38,81114,96902
5,15,96,384,21,39,631617,9621
58,174,683,2732,53,75,1607625,68353
53,159,666,2664,38,18,1155954,66638
66,198,240,960,60,34,1819902,24060
56,168,554,2216,11,75,347025,55411
68,204,350,1400,11,30,350490,35011
41,123,908,3632,0,97,12591,90800
22,66,338,1352,25,66,756798,33825
75,225,817,3268,27,83,832749,81727
35,105,662,2648,18,61,550683,66218
47,141,845,3380,72,55,2174265,84572
67,201,996,3984,13,33,410199,99613
33,99,410,1640,79,22,2379966,41079
43,129,768,3072,18,20,552960,76818
19,57,591,2364,26,17,785751,59126
74,222,612,2448,9,94,292482,61209
16,48,876,3504,8,38,244914,87608
17,51,35,140,72,6,2165118,3572
8,24,523,2092,13,70,392610,52313
97,291,561,2244,79,83,2399349,56179
54,162,449,1796,16,65,496395,44916
58,174,476,1904,95,90,2867670,47695
61,183,800,3200,22,70,678510,80022
63,189,657,2628,99,47,2989041,65799
54,162,600,2400,65,41,1966323,60065
8,24,803,3212,71,6,2132418,80371
90,270,553,2212,90,77,2727231,55390
95,285,859,3436,55,68,1678704,85955
95,285,382,1528,6,22,208566,38206
49,147,978,3912,37,99,1124997,97837
1,3,154,616,5,55,150465,15405
30,90,543,2172,25,27,759081,54325
74,222,310,1240,76,4,2302212,31076
87,261,584,2336,73,46,2216238,58473
28,84,530,2120,5,25,158475,53005
30,90,891,3564,55,62,1659186,89155
91,273,885,3540,36,63,1107489,88536
18,54,9,36,67,85,2015655,967
66,198,791,3164,4,68,140004,79104
65,195,40,160,52,35,1579605,4052
29,87,107,428,16,46,488838,10716
76,228,177,708,99,94,2993082,17799
84,252,637,2548,58,1,1765203,63758
54,162,133,532,63,18,1906254,13363
50,150,694,2776,36,71,1095213,69436
7,21,57,228,68,68,2042304,5768
49,147,8,32,44,49,1334847,844
65,195,386,1544,64,93,1939779,38664
54,162,441,1764,29,46,886338,44129
65,195,505,2020,18,50,559650,50518
5,15,740,2960,18,90,541770,74018
96,288,31,124,54,1,1648803,3154
71,213,804,3216,53,3,1611309,80453
99,297,831,3324,39,32,1199796,83139
6,18,514,2056,14,97,422091,51414
37,111,206,824,15,52,461256,20615
9,27,12,48,16,29,482787,1216
68,204,207,828,58,3,1760409,20758
85,255,661,2644,43,82,1315746,66143
31,93,831,3324,4,10,129330,83104
33,99,917,3668,84,23,2529969,91784
8,24,891,3564,11,93,332679,89111
79,237,93,372,87,53,2633859,9387
41,123,851,3404,76,21,2292363,85176
22,66,302,1208,5,16,156648,30205
6,18,93,372,76,33,2281899,9376
38,114,307,1228,48,27,1451481,30748
81,243,723,2892,16,89,504567,72316
11,33,214,856,72,32,2163396,21472
31,93,307,1228,68,36,2049408,30768
0,0,821,3284,27,73,810219,82127
56,168,522,2088,71,59,2146977,52271
26,78,437,1748,5,37,157911,43705
86,258,538,2152,90,56,2725968,53890
50,150,900,3600,60,60,1815180,90060
93,279,96,384,3,52,118056,9603
78,234,686,2744,81,67,2453601,68681
52,156,567,2268,49,41,1485723,56749
79,237,852,3408,32,60,983880,85232
39,117,945,3780,65,52,1961856,94565
44,132,370,1480,14,59,433377,37014
85,255,362,1448,29,26,895578,36229
75,225,154,616,39,77,1192731,15439
24,72,718,2872,40,83,1207449,71840
2,6,327,1308,34,9,1020627,32734
31,93,572,2288,23,17,699351,57223
22,66,748,2992,43,35,1296705,74843
55,165,227,908,32,45,976635,22732
61,183,475,1900,26,73,798519,47526
0,0,107,428,65,98,1950294,10765
42,126,541,2164,76,25,2292675,54176
40,120,105,420,5,18,162054,10505
42,126,667,2668,4,80,132840,66704
88,264,435,1740,85,72,2576616,43585
37,111,143,572,14,29,431187,14314
84,252,876,3504,96,40,2905320,87696
15,45,616,2464,31,74,934722,61631
69,207,720,2880,61,92,1850976,72061
89,267,421,1684,94,41,2846823,42194
90,270,55,220,5,72,177216,5505
67,201,843,3372,55,74,1670322,84355
92,276,130,520,20,22,627666,13020
65,195,889,3556,51,41,1549623,88951
65,195,319,1276,19,49,589647,31919
44,132,239,956,84,0,2533200,23984
51,153,648,2592,19,86,585558,64819
30,90,898,3592,10,92,309276,89810
66,198,895,3580,36,71,1100013,89536
89,267,400,1600,23,51,716853,40023
47,141,552,2208,85,16,2564148,55285
29,87,138,552,2,61,68883,13802
76,228,418,1672,3,20,112860,41803
17,51,562,2248,82,51,2465253,56282
89,267,710,2840,40,22,1226766,71040
84,252,750,3000,66,39,2005317,75066
64,192,358,1432,5,53,169359,35805
87,261,92,368,70,21,2126163,9270
57,171,291,1164,58,26,1757178,29158
64,192,526,2104,52,79,1579437,52652
97,291,247,988,31,16,959148,24731
73,219,390,1560,19,9,591927,39019
36,108,457,1828,6,43,190929,45706
19,57,168,672,91,73,2735919,16891
43,129,417,1668,77,15,2322945,41777
2,6,263,1052,13,95,390885,26313
27,81,884,3536,60,4,1808112,88460
11,33,71,284,0,37,3411,7100
67,201,123,492,6,28,200184,12306
79,237,36,144,14,50,443850,3614
20,60,3,12,92,16,2766048,392
5,15,113,452,72,34,2161602,11372
67,201,40,160,70,3,2120109,4070
30,90,541,2164,99,1,2979003,54199
89,267,311,1244,28,4,866712,31128
20,60,616,2464,63,32,1896096,61663
70,210,952,3808,36,47,1101141,95236
64,192,721,2884,85,59,2569377,72185
12,36,203,812,97,17,2913651,20397
90,270,784,3136,56,74,1707222,78456
55,165,831,3324,73,21,2206563,83173
73,219,317,1268,98,53,2962059,31798
19,57,142,568,66,84,1985952,14266
90,270,690,2760,64,22,1947066,69064
21,63,917,3668,74,9,2226327,91774
4,12,224,896,10,97,301491,22410
50,150,213,852,16,67,495201,21316
95,285,328,1312,57,37,1738611,32857
26,78,982,3928,54,15,1627845,98254
30,90,329,1316,28,61,849183,32928
4,12,525,2100,87,62,2611386,52587
34,102,841,3364,69,22,2080266,84169
97,291,243,972,12,22,389166,24312
73,219,309,1236,29,45,892035,30929
6,18,695,2780,12,63,361989,69512
94,282,102,408,59,74,1798422,10259
95,285,408,1632,2,71,88713,40802
75,225,499,1996,59,30,1792590,49959
17,51,989,3956,70,42,2105226,98970
82,246,917,3668,37,1,1134603,91737
61,183,311,1244,97,92,2928576,31197
75,225,193,772,27,28,832584,19327
20,60,964,3856,43,96,1296288,96443
51,153,46,184,69,19,2085357,4669
59,177,894,3576,76,93,2297979,89476
85,255,4,16,88,17,2665551,488
97,291,554,2216,40,56,1229268,55440
78,234,132,528,77,73,2333619,13277
36,108,389,1556,65,87,1961061,38965
61,183,939,3756,22,42,678426,93922
67,201,155,620,71,27,2150181,15571
74,222,61,244,95,93,2872479,6195
31,93,811,3244,67,24,2019372,81167
38,114,309,1236,39,98,1181694,30939
17,51,639,2556,57,25,1715175,63957
45,135,532,2128,94,84,2833752,53294
60,180,233,932,73,91,2208273,23373
88,264,643,2572,64,17,1946451,64364
52,156,327,1308,58,56,1755768,32758
3,9,342,1368,64,75,1921125,34264
23,69,991,3964,37,13,1116939,99137
59,177,664,2656,90,83,2717949,66490
96,288,680,2720,64,13,1948839,68064
14,42,956,3824,75,24,2254272,95675
1,3,406,1624,61,78,1830534,40661
14,42,23,92,3,66,94398,2303
88,264,287,1148,71,13,2156439,28771
43,129,560,2240,24,62,733086,56024
6,18,550,2200,5,64,151992,55005
11,33,861,3444,37,68,1113504,86137
69,207,837,3348,3,92,110976,83703
60,180,226,904,51,10,1548030,22651
87,261,305,1220,94,37,2846211,30594
38,114,264,1056,54,28,1631484,26454
56,168,189,756,65,64,1966992,18965
32,96,468,1872,23,64,699792,46823
0,0,432,1728,30,96,900288,43230
90,270,856,3424,36,50,1107150,85636
3,9,508,2032,74,16,2220948,50874
4,12,68,272,96,57,2881371,6896
37,111,813,3252,50,2,1511106,81350
1,3,724,2896,21,86,630558,72421
78,234,248,992,43,91,1313673,24843
13,39,353,1412,84,59,2524077,35384
80,240,569,2276,11,17,354051,56911
91,273,943,3772,51,30,1557390,94351
39,117,453,1812,15,71,461913,45315
89,267,425,1700,41,18,1256754,42541
33,99,143,572,24,97,730191,14324
7,21,884,3536,71,4,2132112,88471
59,177,228,912,51,86,1547958,22851
49,147,370,1480,52,76,1574928,37052
42,126,152,608,39,74,1182822,15239
41,123,719,2876,68,90,2052570,71968
31,93,341,1364,23,24,699372,34123
44,132,103,412,59,44,1783332,10359
6,18,145,580,57,30,1711890,14557
7,21,405,1620,75,26,2252178,40575
3,9,487,1948,28,25,840975,48728
67,201,804,3216,88,15,2660145,80488
74,222,842,3368,47,83,1432449,84247
29,87,766,3064,42,53,1268859,76642
72,216,926,3704,16,81,501843,92616
52,156,509,2036,96,51,2895753,50996
46,138,25,100,48,59,1453977,2548
63,189,201,804,13,14,408942,20113
1,3,285,1140,1,21,30363,28501
36,108,747,2988,85,80,2561040,74785
54,162,838,3352,1,74,46422,83801
33,99,648,2592,53,53,1600059,64853
26,78,387,1548,43,32,1297896,38743
27,81,24,96,66,76,1988328,2466
59,177,88,352,15,48,467844,8815
65,195,990,3960,48,1,1459503,99048
91,273,483,1932,27,58,837474,48327
8,24,173,692,3,21,92463,17303
55,165,977,3908,64,12,1936536,97764
16,48,253,1012,70,90,2105070,25370
86,258,167,668,95,43,2875929,16795
83,249,400,1600,12,61,385083,40012
95,285,102,408,27,57,838671,10227
5,15,91,364,96,56,2881668,9196
53,159,189,756,63,28,1905984,18963
90,270,571,2284,59,45,1797135,57159
82,246,762,3048,16,35,504705,76216
87,261,743,2972,23,14,716142,74323
37,111,429,1716,38,54,1151262,42938
97,291,18,72,35,39,1079217,1835
73,219,619,2476,37,16,1131948,61937
5,15,640,2560,39,90,1171770,64039
78,234,809,3236,36,64,1103592,80936
68,204,61,244,79,29,2390487,6179
5,15,189,756,59,32,1771596,18959
51,153,326,1304,68,16,2055348,32668
70,210,927,3708,63,86,1911258,92763
66,198,782,3128,28,77,860031,78228
87,261,998,3992,57,18,1736154,99857
63,189,36,144,13,23,408969,3613
81,243,579,2316,43,38,1314414,57943
42,126,372,1488,0,95,12885,37200
81,243,58,232,71,36,2154408,5871
99,297,861,3444,97,68,2939904,86197
17,51,889,3556,62,10,1865130,88962
48,144,873,3492,74,85,2234655,87374
92,276,600,2400,33,81,1017843,60033
28,84,655,2620,55,73,1658619,65555
91,273,882,3528,44,74,1347522,88244
93,279,616,2464,25,21,777963,61625
2,6,668,2672,47,33,1410699,66847
39,117,661,2644,24,36,731808,66124
57,171,5,20,75,81,2267343,575
88,264,458,1832,97,48,2936544,45897
47,141,783,3132,88,93,2654379,78388
56,168,416,1664,88,46,2656938,41688
80,240,432,1728,45,18,1374054,43245
95,285,761,3044,92,1,2788503,76192
22,66,252,1008,82,44,2466732,25282
8,24,679,2716,15,43,452529,67915
41,123,574,2296,7,51,222453,57407
39,117,174,696,33,32,1001796,17433
36,108,365,1460,42,38,1270914,36542
81,243,686,2744,0,63,24489,68600
15,45,556,2224,37,97,1114791,55637
52,156,368,1472,17,17,525651,36817
0,0,22,88,54,91,1620273,2254
31,93,44,176,83,47,2499441,4483
82,246,384,1536,43,41,1314723,38443
14,42,566,2264,19,8,574224,56619
68,204,808,3232,31,34,950502,80831
25,75,881,3524,51,97,1537791,88151
28,84,265,1060,2,19,68457,26502
90,270,950,3800,59,22,1797066,95059
79,237,705,2820,69,38,2093814,70569
36,108,672,2688,4,97,131091,67204
36,108,45,180,89,8,2680824,4589
92,276,454,1816,84,8,2547624,45484
31,93,410,1640,57,81,1719543,41057
69,207,256,1024,25,56,770868,25625
63,189,30,120,75,97,2269191,3075
64,192,666,2664,42,43,1279329,66642
58,174,642,2568,98,84,2957652,64298
22,66,288,1152,72,53,2166759,28872
70,210,366,1464,52,7,1581021,36652
1,3,870,3480,88,48,2640444,87088
47,141,377,1508,35,22,1064166,37735
94,282,859,3436,62,22,1888266,85962
0,0,510,2040,56,64,1680192,51056
97,291,341,1364,96,13,2909139,34196
74,222,583,2332,19,29,592287,58319
18,54,169,676,74,89,2225667,16974
38,114,282,1128,96,52,2891556,28296
4,12,546,2184,51,80,1531440,54651
44,132,438,1752,12,58,373374,43812
77,231,583,2332,54,24,1643172,58354
91,273,520,2080,97,96,2937588,52097
58,174,119,476,61,39,1847517,11961
57,171,910,3640,42,51,1277253,91042
98,294,354,1416,80,61,2429583,35480
34,102,248,992,24,65,730395,24824
68,204,580,2320,9,59,290577,58009
28,84,184,736,97,54,2918562,18497
95,285,856,3424,27,21,838563,85627
43,129,718,2872,90,8,2712924,71890
99,297,210,840,93,89,2819967,21093
65,195,158,632,57,12,1729536,15857
68,204,646,2584,56,26,1700478,64656
18,54,598,2392,74,6,2225418,59874
46,138,343,1372,62,98,1874094,34362
98,294,265,1060,93,23,2819469,26593
61,183,336,1344,63,20,1908360,33663
37,111,464,1856,30,15,911145,46430
55,165,659,2636,58,22,1756566,65958
27,81,266,1064,22,12,668136,26622
55,165,646,2584,14,86,436758,64614
16,48,756,3024,17,3,514809,75617
46,138,340,1360,59,28,1783884,34059
51,153,453,1812,54,92,1635576,45354
37,111,963,3852,15,41,461223,96315
5,15,464,1856,42,15,1261545,46442
88,264,830,3320,40,1,1226403,83040
51,153,83,332,23,58,705474,8323
19,57,11,44,60,56,1805868,1160
82,246,232,928,45,8,1374624,23245
41,123,79,316,26,34,792402,7926
